0,1,2,3,4,5,6
0.0,0.0,0.19296646855875066,0.465720825591817,0.1323923782639379,0.659207741284369,1.0
0.0018674136321195078,0.3940972470248438,0.17839719288044964,0.4451322970087868,0.4355681016231475,0.29249972856700557,0.7095273172452438
0.0028011204481792618,0.0,0.17741025000483684,0.2823653400501472,0.26422018348623855,0.29249972856700557,0.7095273172452438
0.0037348272642390296,0.8835637233957986,0.183596216388666,0.45137234784081187,0.23599153140437545,0.29249972856700557,0.7095273172452438
0.0046685340802987835,0.5686438412306659,0.1470279987618222,0.5376834751073524,0.1058574453069866,0.29249972856700557,0.7095273172452438
0.005602240896358537,0.0,0.12341489362778973,0.31669126102632794,0.28454481298518,0.29249972856700557,0.7095273172452438
0.006535947712418291,0.4166946446683053,0.13902038058969277,0.35392712413993394,0.09371912491178547,0.29249972856700557,0.7095273172452438
0.007469654528478059,0.8680134293008156,0.07471588783904842,0.27687046104450136,0.16838390966831335,0.29249972856700557,0.7095273172452438
0.008403361344537813,0.5787620475668908,0.14226786639141584,0.2500781778486285,0.2399435426958363,0.29249972856700557,0.7095273172452438
0.012138188608776843,0.0,0.0466995273632212,0.3860998044570258,0.011291460832745237,0.29249972856700557,0.7095273172452438
0.0196078431372549,0.0,0.23844508873525283,0.019378871258063257,0.0016937191249117856,0.29249972856700557,0.7095273172452438
0.020541549953314656,0.0,0.3448526524938383,0.10715140559080372,0.18574453069865915,0.29249972856700557,0.7095273172452438
0.09337068160597571,0.21597911797302194,0.21087748321053473,0.23623916241378054,0.012985179957657023,0.659207741284369,1.0
0.09523809523809525,0.8178269794950568,0.2932448249587287,0.4915128500842667,0.11729004940014115,0.659207741284369,1.0
0.096171802054155,0.3098237672372121,0.2470285406255916,0.5195988142334819,0.09527170077628794,0.659207741284369,1.0
0.09710550887021475,0.6415616632097144,0.18725168841849352,0.5445772230925591,0.21411432604093156,0.659207741284369,1.0
0.09897292250233426,0.0,0.07641417482202559,0.6273165452043595,0.40748059280169374,0.659207741284369,1.0
0.1027077497665733,0.42916153205749924,0.16049745953751002,0.49281429191060666,0.05405786873676782,0.659207741284369,1.0
0.10364145658263306,0.42659952846889065,0.21106779481268803,0.4871105056002233,0.4090331686661962,0.659207741284369,1.0
0.10457516339869281,0.0,0.21981735749941694,0.40662580231508844,0.40479887085391675,0.659207741284369,1.0
0.10550887021475257,0.0,0.19602833450390297,0.3404030230782576,0.0035285815102328866,0.659207741284369,1.0
0.10644257703081232,0.6802049350631766,0.2424278865686077,0.4146575140005464,0.07268877911079746,0.659207741284369,1.0
0.10737628384687208,0.3782161525021753,0.018309453988045905,0.42051876255558207,0.402681721947777,0.659207741284369,1.0
0.11297852474323063,0.9082343810756214,0.062429622382817136,0.4671482495076205,0.2557515878616796,0.659207741284369,1.0
0.11391223155929038,0.8596572803583894,0.20776088183771668,0.651218427499631,0.09682427664079041,0.659207741284369,1.0
0.11484593837535013,0.34816936281761596,0.06706529597429098,0.627731662374278,0.027522935779816515,0.659207741284369,1.0
0.11577964519140989,0.4554597458319908,0.010625856807428353,0.6325324327841029,0.476499647141849,0.659207741284369,1.0
0.11671335200746964,0.5941447454314794,0.11137327287245952,0.30408989408499526,0.0059280169371912494,0.659207741284369,1.0
0.1241830065359477,0.0,0.32930508286531324,0.07710254338317468,0.019477769936485534,0.659207741284369,1.0
0.19140989729225028,0.7937779218912256,0.24107502798991975,0.6429743012066796,0.2043754410726888,1.0,0.6888137281347917
0.19327731092436978,0.7114394082640142,0.26142921947988884,0.25874472928937564,0.25772759350741004,1.0,0.6888137281347917
0.19421101774042954,0.0,0.23251983831808642,0.2953866448558694,0.06266760762173607,1.0,0.6888137281347917
0.1951447245564893,0.6262101555699212,0.2964157777743402,0.26408250822615914,0.07226534932956952,1.0,0.6888137281347917
0.19981325863678806,0.0,0.10852686077691787,0.5074104686702536,0.15031757233592097,1.0,0.6888137281347917
0.20354808590102708,0.34816936281761596,0.06043443954607696,0.3100068200316667,0.10755116443189838,1.0,0.6888137281347917
0.20448179271708683,0.0,0.005441887617942599,0.306957854180435,0.08553281580804517,1.0,0.6888137281347917
0.20541549953314658,0.42916153205749924,0.04610736081505902,0.31300339920149456,0.13577981651376148,1.0,0.6888137281347917
0.2063492063492064,0.0,0.08397903075419341,0.5460834216433338,0.37106563161609035,1.0,0.6888137281347917
0.20728291316526615,0.5101537012973825,0.08919000028545601,0.8175169687048153,0.29258997882851095,1.0,0.6888137281347917
0.2082166199813259,0.2789646183463334,0.1380757615895467,0.7644999302465819,0.19774170783345096,1.0,0.6888137281347917
0.20915032679738566,0.62177593789668,0.16281690660537815,0.6964965578830862,0.16485532815808046,1.0,0.6888137281347917
0.21101774042950516,0.5917208364401182,0.1856702797734301,0.3076444058881684,0.26351446718419197,1.0,0.6888137281347917
0.21195144724556492,0.5931451204667416,0.22329157242514253,0.32192790980953706,0.2973888496824277,1.0,0.6888137281347917
0.21288515406162467,0.2789646183463334,0.2105384742781247,0.4157998528714273,0.2968242766407904,1.0,0.6888137281347917
0.21381886087768442,0.0,0.22026884516991832,0.40308320332093883,0.0812985179957657,1.0,0.6888137281347917
0.21475256769374418,0.6531529928832115,0.16252037244365708,0.4361122837194721,0.04163726182074806,1.0,0.6888137281347917
0.21568627450980393,0.5371510910440103,0.16959272721409763,0.4228875867663021,0.21482004234297813,1.0,0.6888137281347917
0.21755368814192344,0.4285761403460106,0.3619766014928235,0.1518327289637216,0.32350035285815104,1.0,0.6888137281347917
0.22222222222222227,0.0,0.18048007952785455,0.3418704619360126,0.26704304869442486,1.0,0.6888137281347917
0.22502334267040153,0.0,0.340185192810238,0.46762648648253247,0.0273817925194072,1.0,0.6888137281347917
0.2278244631185808,0.3940972470248438,0.32982594005493726,0.05994057542021947,0.4616796047988709,1.0,0.6888137281347917
0.22875816993464054,0.3098237672372121,0.22895764714200442,0.4791202496971739,0.1460832745236415,1.0,0.6888137281347917
0.2296918767507003,0.0,0.22115888668645278,0.2657568364106767,0.00903316866619619,1.0,0.6888137281347917
0.28384687208216625,0.42916153205749924,0.06999699079315577,0.1601394713173263,0.05222300635144672,0.05377665597947448,0.1491814163882726
0.28571428571428575,0.8232587790823431,0.0,0.2856277544004491,0.1489061397318278,0.05377665597947448,0.1491814163882726
0.37254901960784315,0.996482218529211,0.10610940541513106,0.6093854939651635,0.37939308398023996,0.5751135062902609,0.5284688647728927
0.3734827264239029,0.6262101555699212,0.023067847522531312,0.5484779975331624,0.092166549047283,0.5751135062902609,0.5284688647728927
0.37721755368814197,0.5800736592557328,0.08809294405019824,0.3001345983198067,0.6592801693719125,0.5751135062902609,0.5284688647728927
0.3790849673202615,0.34816936281761596,0.11112031457085692,0.2872846287466824,0.7892731122088921,0.5751135062902609,0.5284688647728927
0.38188608776844074,0.42916153205749924,0.03052360893607585,0.23083651752271747,0.05871559633027523,0.5751135062902609,0.5284688647728927
0.3828197945845005,0.5560808196237077,0.09239401312290355,0.2309760742346557,0.6887791107974595,0.5751135062902609,0.5284688647728927
0.38375350140056025,0.7605073891371931,0.21315078222701594,0.16642666683586485,0.6103034580098801,0.5751135062902609,0.5284688647728927
0.3865546218487395,0.0,0.046789900448402776,0.3108054050137139,0.157939308398024,0.5751135062902609,0.5284688647728927
0.38935574229691877,0.7371966215164508,0.20095340914694368,0.209956388032784,0.6007057163020466,0.5751135062902609,0.5284688647728927
0.3902894491129785,0.6437422980862489,0.043253784231733323,0.29649851923250226,0.7191249117854622,0.5751135062902609,0.5284688647728927
0.3921568627450981,0.6568287450414063,0.04859547458064708,0.22991359933425234,0.3887085391672548,0.5751135062902609,0.5284688647728927
0.39495798319327735,0.3704181455563952,0.13796486140588185,0.7384265206477808,0.33450952717007765,0.5751135062902609,0.5284688647728927
0.3958916900093371,0.25392319613310915,0.06210651589312099,0.45308019795976573,0.8320395201129146,0.5751135062902609,0.5284688647728927
0.39682539682539686,0.0,0.05312865573797756,0.321364429240709,0.5342272406492591,0.5751135062902609,0.5284688647728927
0.3977591036414566,0.0,0.15341677581479363,0.23888256788403409,0.4218772053634439,0.5751135062902609,0.5284688647728927
0.39869281045751637,0.0,0.018976112634614305,0.24249769163969034,0.07678193366266761,0.5751135062902609,0.5284688647728927
0.4201680672268908,0.3940972470248438,0.23030474397344253,0.25593846471854476,0.4664784756527876,0.5751135062902609,0.5284688647728927
0.42110177404295057,0.0,0.18428274327122218,0.21865865810849242,0.8372618207480593,0.5751135062902609,0.5284688647728927
0.42577030812324934,0.42916153205749924,0.11201062906701664,0.18180912570083665,0.23980239943542697,0.5751135062902609,0.5284688647728927
0.4267040149393091,0.0,0.08171252175361507,0.1880130901595276,0.2745236414961186,0.5751135062902609,0.5284688647728927
0.4351073762838469,0.0,0.21014664011770776,0.14650629187855715,0.1278757939308398,0.5751135062902609,0.5284688647728927
0.4369747899159664,0.0,0.1564777115877387,0.1356234444450366,0.10486944248412139,0.5751135062902609,0.5284688647728927
0.44164332399626516,0.0,0.2169495759225512,0.24180734352883035,0.5439661256175018,0.5751135062902609,0.5284688647728927
0.4425770308123249,0.25392319613310915,0.1937798993247555,0.20832098326073412,0.2354269583627382,0.5751135062902609,0.5284688647728927
0.44351073762838467,0.0,0.33396859743818674,0.26144718681165907,0.20945659844742415,0.5751135062902609,0.5284688647728927
0.4444444444444444,0.0,0.18811981661108043,0.16227400607501258,0.539590684544813,0.5751135062902609,0.5284688647728927
0.44631185807656404,0.3940972470248438,0.1827080364747043,0.20110127167594855,0.2986591390261115,0.5751135062902609,0.5284688647728927
0.44817927170868355,0.0,0.11037525376388624,0.19288439474644795,0.5057163020465772,0.5751135062902609,0.5284688647728927
0.45004668534080305,0.42916153205749924,0.15773415686372602,0.23715416971281691,0.4619618913196895,0.5751135062902609,0.5284688647728927
0.4509803921568628,0.0,0.11500328601937423,0.17097349683924323,0.39731827805222303,0.5751135062902609,0.5284688647728927
0.4528478057889823,0.3704181455563952,0.10184887736571255,0.161823321589272,0.450105857445307,0.5751135062902609,0.5284688647728927
0.45378151260504207,0.0,0.1621002442837395,0.2025510003304876,0.35568101623147497,0.5751135062902609,0.5284688647728927
0.4547152194211018,0.3216974490285137,0.21083784453142393,0.2283348030340214,0.6690190543401553,0.5751135062902609,0.5284688647728927
0.4575163398692811,0.0,0.21112683673761368,0.20490710918294092,0.431757233592096,0.5751135062902609,0.5284688647728927
0.4593837535014006,0.3940972470248438,0.11843771677268033,0.20881968951549326,0.29160197600564575,0.5751135062902609,0.5284688647728927
0.46031746031746035,0.0,0.15267987674829447,0.20158794431880558,0.347635850388144,0.5751135062902609,0.5284688647728927
0.4612511671335201,0.3940972470248438,0.10228858604219981,0.24351418947156803,0.3778405081157375,0.5751135062902609,0.5284688647728927
0.4631185807656396,0.0,0.15258643715919945,0.3297254853114795,0.4145377558221595,0.5751135062902609,0.5284688647728927
0.46591970121381887,0.0,0.11168531248821187,0.13795106879092464,0.18235709244883558,0.5751135062902609,0.5284688647728927
0.49112978524743234,0.0,0.14639280717952655,0.08599871912040721,0.03147494707127735,0.5751135062902609,0.5284688647728927
0.4939309056956116,0.34816936281761596,0.07885033174551564,0.157434389431601,0.26069160197600566,0.13503313099264572,0.33267798227958434
0.49486461251167135,0.3940972470248438,0.062366205099258186,0.2179602848173587,1.0,0.13503313099264572,0.33267798227958434
0.4957983193277311,0.34816936281761596,0.19098996829220585,0.16668591051159273,0.5805222300635146,0.13503313099264572,0.33267798227958434
0.4995331465919701,0.3940972470248438,0.061691853155468206,0.16193042378403713,0.39661256175017645,0.13503313099264572,0.33267798227958434
0.5004668534080299,0.42916153205749924,0.39071205356070265,0.1580574610935667,0.06492589978828511,0.5751135062902609,0.5284688647728927
0.5051353874883286,0.6437422980862489,0.14779121464027153,0.18520545118283244,0.2235709244883557,0.13503313099264572,0.33267798227958434
0.5060690943043884,0.0,0.3580503441338627,0.025141473060442905,0.04911785462244178,0.13503313099264572,0.33267798227958434
0.5088702147525678,0.0,0.18664265775118832,0.15727372074708418,0.2227240649258998,0.5751135062902609,0.5284688647728927
0.5126050420168068,0.0,0.15357361955115337,0.05722087463158749,0.09922371206774877,0.5751135062902609,0.5284688647728927
0.5163398692810458,0.42916153205749924,0.1909465135856915,0.05818856925306632,0.08369795342272407,0.13503313099264572,0.33267798227958434
0.5172735760971056,0.0,0.2179133134943756,0.26501943743305756,0.059844742413549756,0.13503313099264572,0.33267798227958434
0.5200746965452848,0.0,0.16563085007846343,0.22935414721482514,0.06492589978828511,0.13503313099264572,0.33267798227958434
0.5406162464985995,0.0,0.3211840696678456,0.08811981390763055,0.021312632321806635,0.3259897846005678,0.5364679517772295
0.5415499533146593,0.0,0.18488614935740666,0.11182566813333694,0.11968948482709951,0.3259897846005678,0.5364679517772295
0.5452847805788983,0.25392319613310915,0.11774921091777713,0.22778535893222315,0.1460832745236415,0.3259897846005678,0.5364679517772295
0.546218487394958,0.0,0.20132378278586002,0.07693430740271398,0.27974594213126325,0.3259897846005678,0.5364679517772295
0.5490196078431373,0.0,0.10885311912470874,0.10852491804901562,0.15906845448129853,0.3259897846005678,0.5364679517772295
0.5499533146591971,0.0,0.13984480429349344,0.25147498167366383,0.0821453775582216,0.3259897846005678,0.5364679517772295
0.5518207282913166,0.62177593789668,0.01226338945465551,0.2524225898491681,0.20973888496824278,0.3259897846005678,0.5364679517772295
0.5564892623716153,0.0,0.10899768793515377,0.32258564029250614,0.18856739590684546,0.3259897846005678,0.5364679517772295
0.5574229691876751,0.5800736592557328,0.1666372840168965,0.47779521538331937,0.3623147494707128,0.3259897846005678,0.5364679517772295
0.5583566760037348,0.3940972470248438,0.13165051476427608,0.22939682270345615,0.38659139026111505,0.3259897846005678,0.5364679517772295
0.5592903828197946,0.0,0.07294221720911254,0.3614208338161329,0.4409315455187015,0.3259897846005678,0.5364679517772295
0.5611577964519141,0.6118149113192478,0.12982353390995754,0.5565315751839757,0.6928722653493297,0.3259897846005678,0.5364679517772295
0.5620915032679739,0.23327694921552025,0.2008617013403673,0.5864954332112227,0.46859562455892734,0.3259897846005678,0.5364679517772295
0.5630252100840336,0.23327694921552025,0.11377311418311098,0.30998183685649583,0.39491884262526467,0.3259897846005678,0.5364679517772295
0.5639589169000934,0.0,0.023709870432097387,0.22290932341273864,0.46069160197600567,0.5691201673776436,0.45204179030149627
0.5658263305322129,0.6802049350631766,0.11675492656228897,0.3647851709618312,0.17657021877205364,0.3259897846005678,0.5364679517772295
0.5667600373482726,0.4554597458319908,0.14817626230059008,0.23290514436523704,0.48073394495412847,0.3259897846005678,0.5364679517772295
0.5676937441643324,0.3704181455563952,0.15840070648523114,0.34215288561903184,0.47508821453775585,0.3259897846005678,0.5364679517772295
0.5686274509803922,0.0,0.14807688033359304,0.22299645075076155,0.5075511644318984,0.3259897846005678,0.5364679517772295
0.569561157796452,0.6262101555699212,0.09336130386558322,0.24794604835695852,0.3786873676781934,0.3259897846005678,0.5364679517772295
0.5723622782446313,0.0,0.13353868973595207,0.060636950782337544,0.06887791107974595,0.3259897846005678,0.5364679517772295
0.573295985060691,0.0,0.37087955130478983,0.10036594665576043,0.0,0.5691201673776436,0.45204179030149627
0.5751633986928105,0.42916153205749924,0.15644445700073628,0.3326177598419381,0.17812279463655611,0.3259897846005678,0.5364679517772295
0.5760971055088703,0.0,0.09807686842292893,0.8005472530508854,0.20606916019760058,0.3259897846005678,0.5364679517772295
0.580765639589169,0.0,0.22471715779692455,0.44966898113961123,0.3147494707127735,0.3259897846005678,0.5364679517772295
0.5845004668534081,0.2789646183463334,0.12637769379899186,0.18466091274064622,0.40846859562455895,0.3259897846005678,0.5364679517772295
0.5854341736694678,0.0,0.1712092287894988,0.10362054582966249,0.12519407198306282,0.3259897846005678,0.5364679517772295
0.5873015873015873,0.4166946446683053,0.046703476246900376,0.4143242155995282,0.19110797459421314,0.3259897846005678,0.5364679517772295
